priority,doc_id,page,page_count,tlq,lexical_quality,garbage_score,dict_hit,typo_ratio,oov_hard,route,lang_hint,char_count,sample_bad_tokens,source_path
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,471,572,0.9877,0.4894,0.5105839416058394,0.4672,0.4964,0.4964,ocr,en,4136,pineM|ddmomr1SA|krali|Minig|WHIMuIsM|soibd|linmm|budswe,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,137,572,0.9871,0.491,0.5089669421487604,0.4463,0.4835,0.4793,ocr,en,3369,specirictitioii|pirinary|crairtlassis|helicepter|orauing|syntthemic|smission|ratkae,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,202,438,0.8739,0.4999,0.5001449275362319,0.4203,0.4493,0.4493,ocr,mixed,1010,Harrnonic|anatyzer|sourc|Currcnt|Hannonic|Mcasurcmcnt|SingJc|Phasc,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,463,572,0.9877,0.5042,0.4958431372549019,0.4784,0.4824,0.4784,ocr,en,3644,bostile|vironmsnt|ematl|mimsio|vulneble|pletion|memsme|virvhvety,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,278,572,0.9875,0.5094,0.4906079027355623,0.4742,0.4681,0.4681,ocr,en,4861,Sfiuua|qmacy|torsi|omiplid|stiffnes|dlistribu-|lhteral|vulociy,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,115,438,0.988,0.5104,0.48959770114942536,0.4368,0.4425,0.4425,ocr,ru,2434,Табшща|ж11дкостеii|спользуемых|ttcnытanttяx|ж11дкостеii|загрязняющеn|Жtщкость|ttспользуемая,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,АС 1.1.S1000DR_2014,1985,4046,0.9812,0.5114,0.4886440677966102,0.3898,0.4237,0.4068,ocr,ru,1009,милликулон/кв|millicurie|mcurie|millicurie|миллидарси|миллидарси|ft2/lbf|миллидарси,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,30,572,0.9854,0.5142,0.4858125,0.4875,0.4688,0.4688,ocr,en,4110,ILLUSThAA|Titie-ct|Srcue|Compai|Matcri|Equial|Rnsistanc|S-4ndwichi4,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,11,572,0.9882,0.5175,0.48247524752475246,0.4752,0.4554,0.4554,ocr,en,4428,onfilud|iagraph|Structurai|Dctermination|ibrator|Resiporisc|aneuvers|luttcr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,РДК_молниезащита 77г,550,564,0.9871,0.5185,0.4814814814814815,0.5185,0.4815,0.4815,ocr,en,1491,DIA7EER-KflERSn|PhINT|TriEN|RI/HZJ|IdEXT|ITOiIl|IlEXT|rCOIID,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 77г.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,83,572,0.9877,0.5196,0.48042016806722687,0.5042,0.4706,0.4706,ocr,en,1512,pltcated|shapc|coniplexj|airframec|subsysiceim|Twin-enigine|hclat|oplcrs,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,523,572,0.9874,0.5205,0.47950310559006215,0.4845,0.4658,0.4534,ocr,en,2552,anedid|cordmmo|dusively|nifst|matoriab|viasdly|dsould|purpoew,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,3160,4046,0.8147,0.5218,0.47818181818181826,0.4848,0.4545,0.4545,ocr,mixed,606,xmlns|xmlns|xlink|org/1999/xlink|dmodule|dmodule|xmlns|org/2001/XMLSchema-instance,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,РДК_молниезащита 77г,405,564,0.906,0.5218,0.47818181818181826,0.4848,0.4545,0.4545,ocr,en,914,inchas|Angfep|ldsgrterl|Ahernate|altunrte|rhunme|nwbted|bra81dl,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 77г.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,84,438,0.9014,0.522,0.478,0.4,0.4,0.4,ocr,ru,717,на/исnыт|ательная|Мотого|татель-|оборудова-|NМxFM|NМxFM|NМxFM,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,535,572,0.9873,0.5237,0.47633507853403134,0.4869,0.4607,0.4503,ocr,en,3081,Scdf-tappitj|threed|insaui|rnmnicrorus|Hlcai|phftphor|browce|rcziii,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,6,438,0.8958,0.5254,0.4745901639344263,0.4754,0.4426,0.4426,ocr,ru,958,АВИАUИОННЫЙ|Оспьwаи|OМВUika|Тепофсн|Emall|KOJJлerи|INTERЗiдTE|СОММIПЕЕ,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,АС 1.1.S1000DR_2014,1969,4046,0.9793,0.528,0.47197183098591555,0.4507,0.4225,0.4225,ocr,ru,1088,дециметр|g/galUK|g/galUS|гигагоды|галлоны/мешок|galUK|galUK/d|галлоны,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,РДК_молниезащита 89г,477,503,0.9875,0.533,0.466985294117647,0.4926,0.4412,0.4412,ocr,en,2275,BVcao|reshold|transent|VTranvient|PrnnlentRsource|BVCBo|Ashnufactuar|propertie,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,179,572,0.9877,0.5386,0.46138339920948623,0.4862,0.4308,0.4269,ocr,en,3574,Isminatas|misalign|dcaign|ditional|rclationship|exicfls|numbenr|tachmieat,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,376,572,0.9854,0.5389,0.46113924050632904,0.5105,0.443,0.443,ocr,en,3539,rmitr|prosolicm|sabsyum|bypaw|rdief|differmntal|perfaonanie|presoure,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,2001,4046,0.9045,0.5402,0.4598181818181818,0.4182,0.3818,0.3818,ocr,ru,879,микровольт|микровольт|микровольт|микроватт|микроватты/куб|микровебер|volpercent|volppm,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,478,572,0.9864,0.5457,0.45432558139534873,0.5116,0.4326,0.4326,ocr,en,3419,Mlfku|Stractow|vuWOMBB|WmMiu|JmMrMl|vuleerale|IstrumaM|iiWWMMM,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,455,572,0.9882,0.5497,0.4502848101265823,0.5285,0.4367,0.4367,ocr,en,4593,struagth|treadadays|Withf|compgart-|leugib|meait|dedrabse|rstrisim,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,540,572,0.9881,0.5509,0.44905537459283384,0.5147,0.4332,0.4235,ocr,en,4228,commica|Wonmealic|mateumuis|rvosydww|astala|engineerins|measinchude|SamRlr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,563,572,0.9872,0.5516,0.4483908045977012,0.4885,0.408,0.408,ocr,en,2668,Couthmed|bcarings|tronsmission|rcquiremcnts|beoring|Lgting|turatasima|instvument,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,430,572,0.9877,0.5547,0.44529411764705884,0.5368,0.4338,0.4338,ocr,en,2109,Bakig|cpablity|Oocuad|dannms|truts|purking|healopter|reqired,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,486,572,0.9877,0.5556,0.44444444444444453,0.527,0.4286,0.4254,ocr,en,4535,ummshf|ladmsetlomi|submysn|uubsystam|acooniplish|kubqkwtoi|sutbowtms|starlag,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,1992,4046,0.9008,0.5589,0.4410869565217391,0.413,0.3478,0.3478,ocr,ru,748,nautmi|нанокулон|нанокюри|ncurie|нанокюри|наноэвклид|наногенри|наноджоуль,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,93,572,0.9877,0.5606,0.43939068100358425,0.5376,0.4301,0.4229,ocr,en,4367,Addatiouial|neqguemeats|reqited|reduc-|installatiwe|sysiamnt|haliepm|hglicopw4,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,1977,4046,0.9039,0.5614,0.4385714285714286,0.5179,0.4107,0.4107,ocr,ru,935,килолюкс|дециметр|киломоль|килоньютон|килоньютон|килоньютон|килоньютон/метр|килоньютон/кв,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,375,572,0.9869,0.5649,0.43514285714285716,0.5397,0.419,0.419,ocr,en,4944,coiwm-arn|chfiqlpy|RAmcvor|pwrentaw|ramuI|vitumus|Mnehhuicxt|opfmo,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,380,572,0.9876,0.5659,0.43405109489051097,0.5292,0.4161,0.4088,ocr,en,3968,ntroI|tfohydraulic|includcs|pivefered|entiat|clectrohy-|raulic|iolher-,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,77,572,0.9871,0.5698,0.4302424242424243,0.5485,0.4212,0.4152,ocr,en,5225,izing|becausc|embrittlcmcnt|plications|cadmium-|Selectrolytic|elt-ctroless|high-strcngth,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,71,438,0.9957,0.5715,0.42848484848484847,0.4848,0.3788,0.3712,ocr,ru,1788,сnытателы1ых|крнвых|испытате|IJьных|сnыта|нснытаний|нспьпа1шй|воздуш-,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,АС 1.1.S1000DR_2014,1999,4046,0.898,0.5718,0.42819672131147546,0.4918,0.377,0.377,ocr,ru,965,tonfUS|tonfUS/ft|tonfUS/ft2|tonfUS/in2|tonUK|tonUK/a|tonUK/d|tonUK/h,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,344,438,0.9666,0.5722,0.4278313253012048,0.506,0.3855,0.3855,ocr,ru,1490,дБмкА|Calagooy|fund8m8|tranw|frequ8J|lulmorocalf|telllted|emoиiOn,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,553,572,0.9864,0.5735,0.42654205607476636,0.5421,0.4206,0.4019,ocr,en,2526,ulbow|lected|oonditionwr|Venillation|efftiency|hornpower|speac|timcs,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,268,572,0.9873,0.5741,0.42593659942363116,0.5389,0.4035,0.4035,ocr,en,4938,fraquent|priodic|ination|Sraaing|funac|nondestruaive|Adhuive|Fiberlas,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,219,572,0.988,0.5744,0.42559375,0.5344,0.4,0.4,ocr,en,4483,beaft|Sydown|grmit|rowesh|accomwplihdW|ninful|speedric-|ertasion,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,382,572,0.9872,0.5771,0.42285714285714293,0.5261,0.3902,0.3902,ocr,en,3688,desin|ofactuator|vnlving|vidually|installaition|tradc-|vizinna|trappedl,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,РДК_молниезащита 89г,109,503,0.9881,0.5806,0.41938005390835587,0.5633,0.4124,0.407,ocr,en,5371,lulsils|itfirr|fuiltre|fingine|tirnrt|Pilpine|wrnitiorita|flooer,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,424,438,0.9087,0.5811,0.41892857142857143,0.4286,0.3214,0.3214,ocr,ru,435,перемещающнмся|молниевым|OIJject|исnытываемый|стержневЬй|nровод|огнеуnорная|изолирующая,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,249,572,0.9879,0.5813,0.4186708860759494,0.5538,0.4082,0.3987,ocr,en,4521,jowpgle|adfer|beween|wmlded|odierwise|assem-|ition|quired,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,1974,4046,0.9834,0.5818,0.4182191780821918,0.3562,0.274,0.274,ocr,ru,1120,джоули/кв|джоули/куб|джоули/моль|джоули/моль|джоули/секунда|килоампер|kbbl/d|kbyte,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,564,572,0.9872,0.5835,0.41645348837209306,0.5233,0.3779,0.3779,ocr,en,2612,AAicM|Cointinme|bul-ncet|freiquencoes|balanc|antitorquew|Matchmed|mklding,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,528,572,0.986,0.5853,0.41471698113207556,0.5623,0.4,0.4,ocr,en,4036,muing|sapuents|attainumt|fnefnish|diffcult|fetors|hbinu|dwwol,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,441,572,0.9871,0.5864,0.41361445783132533,0.5542,0.3976,0.3916,ocr,en,2488,theeby|pitchingan|oesrved|timSNJ|subela|dharactuls-|weilght|supberged,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,477,572,0.9878,0.5888,0.4112177121771218,0.5646,0.3985,0.3948,ocr,en,4425,inclku|aircaft|iedleud|ompromm|woditional|probabies|contt|udugctim,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,88,572,0.9879,0.5937,0.40630681818181813,0.5625,0.3864,0.3864,ocr,en,5051,siffw|cMUtas|pouuibility|capoure|tolIL|seekiaig4|usivpuxs|goohng,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,488,572,0.9876,0.5974,0.40264705882352936,0.5794,0.3912,0.3912,ocr,en,4661,adrjusnets|SYSfI1WIS|maintaned|Intallations|Interommmi|ilcation|munication|flanre,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,1965,4046,0.9842,0.5978,0.4021568627450981,0.4902,0.3333,0.3333,ocr,ru,1051,дециметр|дециметр|дециметры/100|дециметры/килограмм|дециметры/100|дециметры/киловатт-час|дециметры/метр|дециметры/куб,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,57,572,0.9878,0.5988,0.4012103746397694,0.5504,0.3746,0.3689,ocr,en,5065,Reinforc4|Sdelltion|temipcature|nwcchaniCAl|reinfsoricenents|lrigh-pFC|ParaLI|NKllainiiirc,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,83,438,0.9917,0.6001,0.39990566037735853,0.5094,0.3491,0.3396,ocr,ru,2231,вибращ1ю|мотогондо|КРЬШОИ|АППРАТА|лоршневы-|КРИВЫХИСПЫТАНИИ|турбореактивными|RилиU,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,10,572,0.9877,0.6011,0.3989473684210526,0.5368,0.3579,0.3579,ocr,en,4467,outinu|Piaragraph|hndrical|Brarinis|Tcflon|F-abric|Bcaring|blies,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,514,572,0.9844,0.6024,0.39760416666666676,0.5833,0.3854,0.3854,ocr,en,1621,inadive|airm-ft|inspwmed|Ifaflarid|mdionU|squareness|conwitri-|Mlvwwo,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,101,572,0.9875,0.6025,0.3974871794871795,0.5744,0.3795,0.3795,ocr,en,5429,operatini|dcmronstratcd|maintenan|reqluireenirts|rmodcl|spech|ication|rcquiremnent,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,597,4046,0.9882,0.6035,0.3964957264957265,0.5983,0.3932,0.3932,ocr,en,1604,colspec|colname|colspec|colname|colspec|colname|thead|rowsep,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,159,572,0.9849,0.6039,0.3961363636363636,0.553,0.3636,0.3636,ocr,en,1748,Fipft|Cleatace|RilSk|utdow|cluding|assfcton|Flicable|dimenisions,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,465,572,0.9874,0.6043,0.3956676557863502,0.5668,0.3739,0.3709,ocr,en,5011,perfonnanoc|trajec-|tunability|ejocted|Paramers|diacuzied|individualy|gemeal,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,67,438,0.9078,0.6065,0.3935135135135136,0.5405,0.3514,0.3514,ocr,ru,966,BJtiiЗ|ПРИМЕЧАННЕ|ваемый|Направлен11е|ускорен11я|враше1шя|Направлен11е|врашешtя,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,АС 1.1.S1000DR_2014,1987,4046,0.9028,0.6098,0.3901724137931035,0.431,0.2759,0.2759,ocr,ru,983,мегаджоули|миллиджоули|мегаджоули/год|миллиджоули/кв|мегаджоули/килограмм|мегаджоули/метр|миллиджоули/кв|мегаджоули/куб,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,309,438,0.8884,0.6109,0.38914893617021273,0.4681,0.2979,0.2979,ocr,ru,722,lnsemon|Reoommendecl|lnserЬon|ЗИнжектор|Amplilude|Мeasurement|lnstrument|C1libration,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
